시/도,구,단지명,URL,전용면적,평수,층,시군구,실거래가,매매_계약일자,매매최고가,갭투자구분,갭투자금액,전세가율,전세가,전세_계약일자
서울특별시,강동구,고덕숲아이파크 ( 2018년),https://new.land.naver.com/complexes/110765,84.97㎡,34A평,14층,강동구 상일동,12억3천,2024.01.03,15억1천,매수후전세,5억5천,55,6억8천,2024.01.20
서울특별시,강동구,래미안솔베뉴 ( 2019년),https://new.land.naver.com/complexes/113432,59.29㎡,25C평,20층,강동구 명일동,12억2천800,2024.01.13,14억4천500,전세낀매수,8억2천800,32,4억,2019.07.20
서울특별시,강동구,고덕자이 ( 2021년),"https://new.land.naver.com/complexes?ms=37.5653,127.1561,16&e=RETAIL",74.823㎡,29A평,21층,강동구 상일동,12억2천500,2024.01.11,15억,전세낀매수,3억7천500,69,8억5천,2021.10.05
서울특별시,강동구,고덕롯데캐슬베네루체 ( 2019년),https://new.land.naver.com/complexes/117309,84.146㎡,33B평,10층,강동구 상일동,12억2천450,2024.03.03,16억8천,전세낀매수,6억2천450,48,6억,2024.02.17
서울특별시,강동구,래미안힐스테이트고덕 ( 2016년),https://new.land.naver.com/complexes/108187,59.96㎡,24TWB평,17층,강동구 고덕동,12억2천,2024.02.24,13억7천500,전세낀매수,6억7천,45,5억5천,2023.02.18
서울특별시,강동구,한솔솔파크 ( 2009년),https://new.land.naver.com/complexes/8487,84.89㎡,32A평,8층,강동구 암사동,12억2천,2024.01.11,10억7천,전세낀매수,6억2천,49,6억,2023.06.03
서울특별시,강동구,래미안힐스테이트고덕 ( 2016년),https://new.land.naver.com/complexes/108187,59.23㎡,24TWA평,13층,강동구 고덕동,12억500,2024.02.17,13억7천500,전세낀매수,6억8천500,43,5억2천,2023.03.21
서울특별시,강동구,힐스테이트 강동 리버뷰 ( 2019년),https://new.land.naver.com/complexes/116836,84.9921㎡,,19층,강동구 암사동,12억,2024.01.29,16억4천,매수후전세,5억5천,54,6억5천,2024.01.29
서울특별시,강동구,현대(고덕) ( 1986년),https://new.land.naver.com/complexes/829,84.91㎡,31평,13층,강동구 명일동,11억9천300,2024.02.14,12억1천,전세낀매수,7억7천300,35,4억2천,2023.04.20
서울특별시,강동구,고덕그라시움 ( 2019년),https://new.land.naver.com/complexes/113907,59.785㎡,24A평,13층,강동구 고덕동,11억9천,2024.02.17,15억3천,전세낀매수,5억5천,53,6억4천,2023.12.16
서울특별시,강동구,고덕아르테온 ( 2020년),https://new.land.naver.com/complexes/119341,59.98㎡,,7층,강동구 상일동,11억7천,2024.02.03,14억6천500,전세낀매수,5억5천,52,6억2천,2024.01.20
서울특별시,강동구,삼익그린2차 ( 1983년),https://new.land.naver.com/complexes/1308,66.87㎡,27평,5층,강동구 명일동,11억7천,2024.01.20,14억9천,전세낀매수,7억7천,34,4억,2023.08.07
서울특별시,강동구,래미안솔베뉴 ( 2019년),https://new.land.naver.com/complexes/113432,59.25㎡,25B평,7층,강동구 명일동,11억6천,2024.02.06,14억,전세낀매수,5억6천,51,6억,2023.07.08
서울특별시,강동구,래미안솔베뉴 ( 2019년),https://new.land.naver.com/complexes/113432,59.11㎡,,14층,강동구 명일동,11억6천,2024.02.03,14억3천,전세낀매수,4억9천,57,6억7천,2024.01.17
서울특별시,강동구,힐스테이트 강동 리버뷰 ( 2019년),https://new.land.naver.com/complexes/116836,84.9628㎡,34C평,4층,강동구 암사동,11억4천500,2024.02.23,15억2천,전세낀매수,4억6천500,59,6억8천,2024.01.19
서울특별시,강동구,래미안솔베뉴 ( 2019년),https://new.land.naver.com/complexes/113432,59.32㎡,25D평,5층,강동구 명일동,11억4천,2024.01.13,14억4천,매수후전세,4억4천,61,7억,2024.01.13
서울특별시,강동구,프라이어팰리스 ( 2007년),https://new.land.naver.com/complexes/19578,84.988㎡,33평,4층,강동구 암사동,11억2천500,2024.01.08,15억3천,전세낀매수,5억4천800,51,5억7천700,2022.03.30
서울특별시,강동구,고덕자이 ( 2021년),"https://new.land.naver.com/complexes?ms=37.5653,127.1561,16&e=RETAIL",59.9398㎡,25A평,9층,강동구 상일동,11억2천,2024.02.21,13억6천,전세낀매수,4억9천500,55,6억2천500,2023.09.04
서울특별시,강동구,고덕주공9 ( 1985년),https://new.land.naver.com/complexes/1314,83.34㎡,,6층,강동구 명일동,11억2천,2024.01.29,14억,매수후전세,7억7천900,30,3억4천100,2024.02.24
서울특별시,강동구,배재현대 ( 1995년),https://new.land.naver.com/complexes/875,84.9㎡,36평,19층,강동구 고덕동,11억2천,2024.01.17,14억5천,전세낀매수,6억9천,38,4억3천,2019.10.19
서울특별시,강동구,고덕 아이파크 ( 2011년),https://new.land.naver.com/complexes/25874,59.99㎡,25평,2층,강동구 고덕동,11억1천,2024.02.08,14억,전세낀매수,7억5천375,32,3억5천625,2023.12.19
서울특별시,강동구,신동아파밀리에 ( 2002년),https://new.land.naver.com/complexes/3317,103.72㎡,39평,2층,강동구 둔촌동,11억,2024.02.25,9억3천,전세낀매수,6억1천200,44,4억8천800,2022.09.01
서울특별시,강동구,한솔솔파크 ( 2003년),https://new.land.naver.com/complexes/8487,106.79㎡,38B평,5층,강동구 둔촌동,11억,2024.01.18,12억9천800,전세낀매수,7억5천,31,3억5천,2014.04.03
서울특별시,강동구,롯데캐슬퍼스트 ( 2008년),https://new.land.naver.com/complexes/22570,59.99㎡,,19층,강동구 암사동,10억9천,2024.03.01,13억2천,전세낀매수,5억9천,45,5억,2023.06.20
서울특별시,강동구,올림픽파크한양수자인 ( 2016년),https://new.land.naver.com/complexes/109217,59.55㎡,25평,13층,강동구 성내동,10억8천500,2024.02.29,13억6천,매수후전세,4억7천500,56,6억1천,2024.03.02
서울특별시,강동구,고덕자이 ( 2021년),"https://new.land.naver.com/complexes?ms=37.5653,127.1561,16&e=RETAIL",59.7084㎡,25B평,4층,강동구 상일동,10억7천,2024.02.23,11억5천400,전세낀매수,5억4천,49,5억3천,2023.03.04
서울특별시,강동구,고덕센트럴IPARK ( 2019년),,59.97㎡,24A평,13층,강동구 상일동,10억7천,2024.02.03,14억4천,전세낀매수,4억5천,57,6억2천,2024.01.30
서울특별시,강동구,래미안강동팰리스 ( 2017년),https://new.land.naver.com/complexes/107537,59.98㎡,25평,20층,강동구 천호동,10억6천,2024.01.19,14억9천500,매수후전세,3억6천,66,7억,2024.01.20
서울특별시,강동구,코오롱(1차) ( 1999년),https://new.land.naver.com/complexes/3110,94.74㎡,36평,7층,강동구 성내동,10억6천,2024.01.15,11억9천500,전세낀매수,2억6천,75,8억,2021.09.09
서울특별시,강동구,래미안솔베뉴 ( 2019년),https://new.land.naver.com/complexes/113432,49.68㎡,21C평,20층,강동구 명일동,10억5천,2024.02.21,12억,전세낀매수,3억5천,66,7억,2022.03.30
서울특별시,강동구,선사현대아파트 ( 2000년),https://new.land.naver.com/complexes/3118,82.94㎡,34E평,15층,강동구 암사동,10억5천,2024.02.14,14억9천900,전세낀매수,4억5천,57,6억,2023.08.19
서울특별시,강동구,고덕롯데캐슬베네루체 ( 2019년),https://new.land.naver.com/complexes/117309,59.981㎡,,11층,강동구 상일동,10억3천700,2024.02.07,14억1천,전세낀매수,4억8천700,53,5억5천,2024.02.02
서울특별시,강동구,현대1차아파트 ( 1984년),https://new.land.naver.com/complexes/829,84.36㎡,31평,5층,강동구 둔촌동,10억3천,2024.02.13,14억400,전세낀매수,3억5천400,65,6억7천600,2020.12.31
서울특별시,강동구,강동상떼빌 ( 2007년),https://new.land.naver.com/complexes/18604,119.7㎡,45평,7층,강동구 천호동,10억1천500,2024.02.17,12억,전세낀매수,2억6천500,73,7억5천,2022.09.07
서울특별시,강동구,고덕숲아이파크 ( 2018년),https://new.land.naver.com/complexes/110765,59.97㎡,25A평,6층,강동구 상일동,10억1천500,2024.02.13,13억7천,전세낀매수,5억1천,49,5억500,2024.01.13
서울특별시,강동구,아남1 ( 1996년),"https://new.land.naver.com/complexes?ms=37.530126,127.123771,16&e=RETAIL",84.91㎡,31평,15층,강동구 고덕동,10억,2024.03.04,13억9천500,전세낀매수,4억7천,53,5억3천,2024.02.29
서울특별시,강동구,프라이어팰리스 ( 2007년),https://new.land.naver.com/complexes/19578,59.983㎡,24평,18층,강동구 암사동,10억,2024.02.20,12억5천500,매수후전세,5억4천,46,4억6천,2024.03.06
서울특별시,강동구,둔촌푸르지오 ( 2010년),https://new.land.naver.com/complexes/27212,59.98㎡,25평,11층,강동구 둔촌동,9억7천500,2024.02.03,12억,전세낀매수,4억6천500,52,5억1천,2024.01.11
서울특별시,강동구,삼익그린2차 ( 1983년),https://new.land.naver.com/complexes/1308,54.81㎡,23평,12층,강동구 명일동,9억7천,2024.02.17,12억8천,전세낀매수,6억3천500,34,3억3천500,2024.01.05
서울특별시,강동구,강변그대가리버뷰 ( 2007년),https://new.land.naver.com/complexes/22537,84.93㎡,33B평,11층,강동구 천호동,9억7천,2024.01.23,11억9천,전세낀매수,4억9천,49,4억8천,2019.05.14
서울특별시,강동구,고덕리엔파크1단지 ( 2011년),https://new.land.naver.com/complexes/102233,84.83㎡,34C평,12층,강동구 강일동,9억7천,2024.01.08,13억8천,전세낀매수,7억6천307,21,2억693,2023.03.15
서울특별시,강동구,고덕리엔파크3단지 ( 2011년),https://new.land.naver.com/complexes/102235,84.96㎡,33A평,6층,강동구 상일동,9억4천,2024.02.06,12억3천,전세낀매수,4억2천,55,5억2천,2023.07.22
서울특별시,강동구,현대홈타운 ( 2004년),https://new.land.naver.com/complexes/9682,59.97㎡,25평,2층,강동구 암사동,9억3천,2024.01.24,9억7천,전세낀매수,5억8천,37,3억5천,2015.11.16
서울특별시,강동구,천호태영아파트 ( 1999년),https://new.land.naver.com/complexes/1004,84.88㎡,,11층,강동구 천호동,9억1천,2024.02.27,12억1천,전세낀매수,2억6천,71,6억5천,2022.04.01
서울특별시,강동구,천호동삼성아파트 ( 1997년),"https://new.land.naver.com/complexes?ms=37.543217,127.12665,16&e=RETAIL",84.97㎡,33평,14층,강동구 천호동,9억1천,2024.02.03,11억,전세낀매수,6억,34,3억1천,2014.04.19
서울특별시,강동구,삼성광나루 ( 2002년),https://new.land.naver.com/complexes/3116,59.69㎡,23B평,22층,강동구 암사동,9억1천,2024.01.17,11억500,전세낀매수,3억1천,65,6억,2022.06.16
서울특별시,강동구,이편한세상강동에코포레 ( 2020년),https://new.land.naver.com/complexes/119933,59.99㎡,,2층,강동구 길동,9억,2024.01.05,12억,전세낀매수,4억8천,46,4억2천,2020.03.08
서울특별시,강동구,성내동삼성아파트 ( 1999년),https://new.land.naver.com/complexes/993,59.88㎡,25평,9층,강동구 성내동,8억9천500,2024.01.16,11억,전세낀매수,4억6천500,48,4억3천,2023.09.23
서울특별시,강동구,강일리버파크4단지 ( 2009년),https://new.land.naver.com/complexes/27476,84.83㎡,33A평,10층,강동구 강일동,8억8천,2024.02.05,10억8천,전세낀매수,4억1천,53,4억7천,2022.07.09
서울특별시,강동구,강일리버파크6단지 ( 2009년),https://new.land.naver.com/complexes/27478,84.74㎡,33C평,3층,강동구 강일동,8억7천500,2024.01.16,11억5천,전세낀매수,4억1천200,52,4억6천300,2023.11.06
서울특별시,강동구,강일리버파크5단지 ( 2009년),https://new.land.naver.com/complexes/27477,84.83㎡,33A평,13층,강동구 강일동,8억7천,2024.01.05,11억,전세낀매수,3억2천,63,5억5천,2023.10.13
서울특별시,강동구,명일지에스아파트 ( 1999년),,84.9㎡,35평,2층,강동구 명일동,8억6천,2024.01.27,11억5천,전세낀매수,3억3천,61,5억3천,2023.07.07
서울특별시,강동구,아남1 ( 1996년),"https://new.land.naver.com/complexes?ms=37.530126,127.123771,16&e=RETAIL",71.2㎡,26평,12층,강동구 고덕동,8억5천700,2024.02.17,11억6천,전세낀매수,5억2천700,38,3억3천,2016.09.03
서울특별시,강동구,강일리버파크10단지 ( 2009년),https://new.land.naver.com/complexes/27482,84.74㎡,33C평,8층,강동구 강일동,8억5천,2024.02.05,11억5천,전세낀매수,3억5천,58,5억,2024.01.18
서울특별시,강동구,길동우성 ( 1994년),https://new.land.naver.com/complexes/1290,84.75㎡,,10층,강동구 길동,8억4천,2024.02.17,11억7천,전세낀매수,3억4천,59,5억,2023.10.05
서울특별시,강동구,배재현대 ( 1995년),https://new.land.naver.com/complexes/875,59.94㎡,29평,2층,강동구 고덕동,8억2천500,2024.01.29,12억,전세낀매수,3억7천500,54,4억5천,2024.01.12
서울특별시,강동구,신동아파밀리에 ( 2002년),https://new.land.naver.com/complexes/3317,59.4㎡,26D평,8층,강동구 둔촌동,8억2천,2024.02.23,10억6천,전세낀매수,4억2천,48,4억,2023.06.10
서울특별시,강동구,삼익그린2차 ( 1983년),https://new.land.naver.com/complexes/1308,42.93㎡,18평,10층,강동구 명일동,8억1천500,2024.03.01,11억,전세낀매수,5억5천,32,2억6천500,2023.08.03
서울특별시,강동구,강일리버파크3단지 ( 2009년),https://new.land.naver.com/complexes/27474,59.88㎡,24C2평,6층,강동구 강일동,8억1천500,2024.01.28,7억6천,전세낀매수,5억8천500,28,2억3천,2013.04.23
서울특별시,강동구,현대4 ( 1996년),https://new.land.naver.com/complexes/1301,84.94㎡,32평,1층,강동구 둔촌동,8억1천,2024.02.03,12억4천500,전세낀매수,2억9천550,63,5억1천450,2023.09.14
서울특별시,강동구,유원아파트 ( 1997년),https://new.land.naver.com/complexes/1003,84.3㎡,29평,10층,강동구 천호동,8억,2024.03.02,8억7천,전세낀매수,2억4천,70,5억6천,2023.12.23
서울특별시,강동구,한강현대 ( 1999년),https://new.land.naver.com/complexes/996,59.94㎡,23평,11층,강동구 암사동,8억,2024.02.08,9억7천,전세낀매수,4억4천,45,3억6천,2020.04.04
서울특별시,강동구,신성둔촌미소지움1 ( 1998년),https://new.land.naver.com/complexes/1296,59.78㎡,26평,3층,강동구 둔촌동,7억9천,2024.02.21,10억7천,전세낀매수,4억7천50,40,3억1천950,2023.01.23
서울특별시,강동구,강일리버파크2단지 ( 2009년),https://new.land.naver.com/complexes/27475,84.83㎡,33A평,1층,강동구 강일동,7억9천,2024.01.31,10억5천,전세낀매수,3억8천,51,4억1천,2023.03.25
서울특별시,강동구,중앙하이츠 ( 1992년),https://new.land.naver.com/complexes/1324,59.94㎡,25평,3층,강동구 상일동,7억8천300,2024.01.25,10억4천,전세낀매수,4억8천300,38,3억,2016.08.16
서울특별시,강동구,강일리버파크5단지 ( 2009년),https://new.land.naver.com/complexes/27477,84.74㎡,33C평,1층,강동구 강일동,7억8천,2024.01.14,11억4천500,매수후전세,3억3천,57,4억5천,2024.01.27
서울특별시,강동구,암사라인 ( 1996년),https://new.land.naver.com/complexes/1331,84.87㎡,33평,11층,강동구 암사동,7억7천700,2024.02.08,9억6천,전세낀매수,4억200,48,3억7천500,2019.07.30
서울특별시,강동구,경보그레이스힐 ( 2002년),https://new.land.naver.com/complexes/9960,93.09㎡,34평,1층,강동구 성내동,7억7천,2024.02.21,8억4천,전세낀매수,5억4천,29,2억3천,2011.06.20
서울특별시,강동구,삼익파크맨션 ( 1982년),https://new.land.naver.com/complexes/1283,63.32㎡,21C평,7층,강동구 길동,7억5천500,2024.02.26,10억5천,전세낀매수,4억9천500,34,2억6천,2023.05.17
서울특별시,강북구,삼성래미안트리베라2단지 ( 2010년),,84.29㎡,,24층,강북구 미아동,8억8천,2024.02.18,11억8천,전세낀매수,4억2천,52,4억6천,2020.04.30
서울특별시,강북구,꿈의숲롯데캐슬 ( 2017년),https://new.land.naver.com/complexes/109039,84.98㎡,,4층,강북구 미아동,8억5천,2024.03.01,11억7천,전세낀매수,3억8천,55,4억7천,2023.11.24
서울특별시,강북구,꿈의숲해링턴플레이스 ( 2019년),https://new.land.naver.com/complexes/116048,84.67㎡,33A평,10층,강북구 미아동,8억5천,2024.02.14,11억3천,전세낀매수,3억5천,58,5억,2024.01.29
서울특별시,강북구,래미안트리베라1단지 ( 2010년),,84.97㎡,,1층,강북구 미아동,7억9천,2024.03.01,10억8천500,전세낀매수,3억4천,56,4억5천,2023.07.08
서울특별시,강북구,두산위브트레지움 ( 2011년),https://new.land.naver.com/complexes/27413,84.97㎡,,14층,강북구 미아동,7억8천500,2024.01.03,10억3천,전세낀매수,2억6천500,66,5억2천,2022.10.22
서울특별시,강북구,수유벽산1차 ( 1993년),https://new.land.naver.com/complexes/1344,122.58㎡,42평,13층,강북구 수유동,7억4천500,2024.03.05,8억9천500,전세낀매수,2억2천500,69,5억2천,2023.06.30
